,Index Name,Date,TotalReturnsIndex
1123,NIFTY BANK,26 Feb 2019,36064.23
1124,NIFTY BANK,25 Feb 2019,36340.25
1125,NIFTY BANK,22 Feb 2019,35949.97
1126,NIFTY BANK,21 Feb 2019,36197.30
1127,NIFTY BANK,20 Feb 2019,36067.63
1128,NIFTY BANK,19 Feb 2019,35705.48
1129,NIFTY BANK,18 Feb 2019,35664.53
1130,NIFTY BANK,15 Feb 2019,35851.87
1131,NIFTY BANK,14 Feb 2019,36087.84
1132,NIFTY BANK,13 Feb 2019,35973.85
1133,NIFTY BANK,12 Feb 2019,36141.57
1134,NIFTY BANK,11 Feb 2019,36431.98
1135,NIFTY BANK,08 Feb 2019,36521.10
1136,NIFTY BANK,07 Feb 2019,36645.16
1137,NIFTY BANK,06 Feb 2019,36665.52
1138,NIFTY BANK,05 Feb 2019,36490.70
1139,NIFTY BANK,04 Feb 2019,36376.84
1140,NIFTY BANK,01 Feb 2019,36242.14
1141,NIFTY BANK,31 Jan 2019,36522.49
1142,NIFTY BANK,30 Jan 2019,35893.66
1143,NIFTY BANK,29 Jan 2019,35556.33
1144,NIFTY BANK,28 Jan 2019,35662.95
1145,NIFTY BANK,25 Jan 2019,36281.45
1146,NIFTY BANK,24 Jan 2019,36483.60
1147,NIFTY BANK,23 Jan 2019,36462.69
1148,NIFTY BANK,22 Jan 2019,36772.41
1149,NIFTY BANK,21 Jan 2019,36841.14
1150,NIFTY BANK,18 Jan 2019,36738.22
1151,NIFTY BANK,17 Jan 2019,36834.63
1152,NIFTY BANK,16 Jan 2019,36774.36
1153,NIFTY BANK,15 Jan 2019,36663.36
1154,NIFTY BANK,14 Jan 2019,36459.34
1155,NIFTY BANK,11 Jan 2019,36734.47
1156,NIFTY BANK,10 Jan 2019,36834.40
1157,NIFTY BANK,09 Jan 2019,37091.12
1158,NIFTY BANK,08 Jan 2019,36808.92
1159,NIFTY BANK,07 Jan 2019,36534.66
1160,NIFTY BANK,04 Jan 2019,36388.07
1161,NIFTY BANK,03 Jan 2019,36073.41
1162,NIFTY BANK,02 Jan 2019,36360.91
1163,NIFTY BANK,01 Jan 2019,36652.22
1164,NIFTY BANK,31 Dec 2018,36341.53
1165,NIFTY BANK,28 Dec 2018,36294.78
1166,NIFTY BANK,27 Dec 2018,35964.68
1167,NIFTY BANK,26 Dec 2018,36109.47
1168,NIFTY BANK,24 Dec 2018,35745.49
1169,NIFTY BANK,21 Dec 2018,35952.75
1170,NIFTY BANK,20 Dec 2018,36495.23
1171,NIFTY BANK,19 Dec 2018,36526.45
1172,NIFTY BANK,18 Dec 2018,36360.95
1173,NIFTY BANK,17 Dec 2018,36148.28
1174,NIFTY BANK,14 Dec 2018,35894.36
1175,NIFTY BANK,13 Dec 2018,35881.44
1176,NIFTY BANK,12 Dec 2018,35650.59
1177,NIFTY BANK,11 Dec 2018,35007.73
1178,NIFTY BANK,10 Dec 2018,34926.46
1179,NIFTY BANK,07 Dec 2018,35584.32
1180,NIFTY BANK,06 Dec 2018,35054.47
1181,NIFTY BANK,05 Dec 2018,35484.34
1182,NIFTY BANK,04 Dec 2018,35717.47
1183,NIFTY BANK,03 Dec 2018,35936.53
1184,NIFTY BANK,30 Nov 2018,35943.81
1185,NIFTY BANK,29 Nov 2018,36046.34
1186,NIFTY BANK,28 Nov 2018,35401.90
1187,NIFTY BANK,27 Nov 2018,35381.99
1188,NIFTY BANK,26 Nov 2018,35278.29
1189,NIFTY BANK,22 Nov 2018,34788.37
1190,NIFTY BANK,21 Nov 2018,35139.73
1191,NIFTY BANK,20 Nov 2018,34940.80
1192,NIFTY BANK,19 Nov 2018,35191.44
1193,NIFTY BANK,16 Nov 2018,35117.69
1194,NIFTY BANK,15 Nov 2018,34996.18
1195,NIFTY BANK,14 Nov 2018,34695.63
1196,NIFTY BANK,13 Nov 2018,34479.50
1197,NIFTY BANK,12 Nov 2018,34173.27
1198,NIFTY BANK,09 Nov 2018,34482.73
1199,NIFTY BANK,07 Nov 2018,34437.87
1200,NIFTY BANK,06 Nov 2018,34251.23
1201,NIFTY BANK,05 Nov 2018,34430.79
1202,NIFTY BANK,02 Nov 2018,34389.91
1203,NIFTY BANK,01 Nov 2018,33884.16
1204,NIFTY BANK,31 Oct 2018,33656.10
1205,NIFTY BANK,30 Oct 2018,33193.84
1206,NIFTY BANK,29 Oct 2018,33397.15
1207,NIFTY BANK,26 Oct 2018,32676.42
1208,NIFTY BANK,25 Oct 2018,33206.80
1209,NIFTY BANK,24 Oct 2018,33536.99
1210,NIFTY BANK,23 Oct 2018,33414.21
1211,NIFTY BANK,22 Oct 2018,33556.22
1212,NIFTY BANK,19 Oct 2018,33565.85
1213,NIFTY BANK,17 Oct 2018,33703.40
1214,NIFTY BANK,16 Oct 2018,34240.08
1215,NIFTY BANK,15 Oct 2018,33970.32
1216,NIFTY BANK,12 Oct 2018,33980.75
1217,NIFTY BANK,11 Oct 2018,33161.98
1218,NIFTY BANK,10 Oct 2018,33881.52
1219,NIFTY BANK,09 Oct 2018,32819.02
1220,NIFTY BANK,08 Oct 2018,32940.41
1221,NIFTY BANK,05 Oct 2018,32706.40
1222,NIFTY BANK,04 Oct 2018,33209.28
1223,NIFTY BANK,03 Oct 2018,33544.61
1224,NIFTY BANK,01 Oct 2018,33942.16
1225,NIFTY BANK,28 Sep 2018,33611.47
1226,NIFTY BANK,27 Sep 2018,33507.47
1227,NIFTY BANK,26 Sep 2018,33954.57
1228,NIFTY BANK,25 Sep 2018,33893.07
1229,NIFTY BANK,24 Sep 2018,33411.38
1230,NIFTY BANK,21 Sep 2018,34249.77
1231,NIFTY BANK,19 Sep 2018,35160.25
1232,NIFTY BANK,18 Sep 2018,35379.77
1233,NIFTY BANK,17 Sep 2018,35886.73
1234,NIFTY BANK,14 Sep 2018,36346.40
1235,NIFTY BANK,12 Sep 2018,35885.26
1236,NIFTY BANK,11 Sep 2018,35869.59
1237,NIFTY BANK,10 Sep 2018,36397.14
1238,NIFTY BANK,07 Sep 2018,36771.34
1239,NIFTY BANK,06 Sep 2018,36754.29
1240,NIFTY BANK,05 Sep 2018,36630.32
1241,NIFTY BANK,04 Sep 2018,36703.52
1242,NIFTY BANK,03 Sep 2018,37223.72
1243,NIFTY BANK,31 Aug 2018,37547.86
1244,NIFTY BANK,30 Aug 2018,37603.36
1245,NIFTY BANK,29 Aug 2018,37765.03
1246,NIFTY BANK,28 Aug 2018,37826.02
1247,NIFTY BANK,27 Aug 2018,37818.74
1248,NIFTY BANK,24 Aug 2018,37244.05
1249,NIFTY BANK,23 Aug 2018,37473.92
1250,NIFTY BANK,21 Aug 2018,37781.45
1251,NIFTY BANK,20 Aug 2018,37803.28
1252,NIFTY BANK,17 Aug 2018,37608.53
1253,NIFTY BANK,16 Aug 2018,37204.75
1254,NIFTY BANK,14 Aug 2018,37465.66
1255,NIFTY BANK,13 Aug 2018,37161.75
1256,NIFTY BANK,10 Aug 2018,37602.74
1257,NIFTY BANK,09 Aug 2018,37864.48
1258,NIFTY BANK,08 Aug 2018,37520.12
1259,NIFTY BANK,07 Aug 2018,37270.72
1260,NIFTY BANK,06 Aug 2018,37300.94
1261,NIFTY BANK,03 Aug 2018,37029.50
1262,NIFTY BANK,02 Aug 2018,36575.50
1263,NIFTY BANK,01 Aug 2018,36891.43
1264,NIFTY BANK,31 Jul 2018,37115.37
1265,NIFTY BANK,30 Jul 2018,37220.24
1266,NIFTY BANK,27 Jul 2018,36941.92
1267,NIFTY BANK,26 Jul 2018,36637.18
1268,NIFTY BANK,25 Jul 2018,36133.40
1269,NIFTY BANK,24 Jul 2018,36057.36
1270,NIFTY BANK,23 Jul 2018,36102.50
1271,NIFTY BANK,20 Jul 2018,35919.08
1272,NIFTY BANK,19 Jul 2018,35807.40
1273,NIFTY BANK,18 Jul 2018,35929.40
1274,NIFTY BANK,17 Jul 2018,36088.10
1275,NIFTY BANK,16 Jul 2018,35649.41
1276,NIFTY BANK,13 Jul 2018,35991.69
1277,NIFTY BANK,12 Jul 2018,36112.72
1278,NIFTY BANK,11 Jul 2018,35831.65
1279,NIFTY BANK,10 Jul 2018,35933.59
1280,NIFTY BANK,09 Jul 2018,35744.89
1281,NIFTY BANK,06 Jul 2018,35398.21
1282,NIFTY BANK,05 Jul 2018,35410.85
1283,NIFTY BANK,04 Jul 2018,35318.20
1284,NIFTY BANK,03 Jul 2018,35011.10
1285,NIFTY BANK,02 Jul 2018,35046.10
1286,NIFTY BANK,29 Jun 2018,35225.02
1287,NIFTY BANK,28 Jun 2018,35172.11
1288,NIFTY BANK,27 Jun 2018,35304.10
1289,NIFTY BANK,26 Jun 2018,35542.37
1290,NIFTY BANK,25 Jun 2018,35553.03
1291,NIFTY BANK,22 Jun 2018,35763.00
1292,NIFTY BANK,21 Jun 2018,35402.41
1293,NIFTY BANK,20 Jun 2018,35483.54
1294,NIFTY BANK,19 Jun 2018,35093.45
1295,NIFTY BANK,18 Jun 2018,35285.30
1296,NIFTY BANK,15 Jun 2018,35296.12
1297,NIFTY BANK,14 Jun 2018,35489.62
1298,NIFTY BANK,13 Jun 2018,35597.28
1299,NIFTY BANK,12 Jun 2018,35549.57
1300,NIFTY BANK,11 Jun 2018,35344.42
1301,NIFTY BANK,08 Jun 2018,35341.46
1302,NIFTY BANK,07 Jun 2018,35430.24
1303,NIFTY BANK,06 Jun 2018,35229.56
1304,NIFTY BANK,05 Jun 2018,35073.74
1305,NIFTY BANK,04 Jun 2018,35082.50
1306,NIFTY BANK,01 Jun 2018,35649.15
1307,NIFTY BANK,31 May 2018,36000.93
1308,NIFTY BANK,30 May 2018,35085.03
1309,NIFTY BANK,29 May 2018,34987.73
1310,NIFTY BANK,28 May 2018,35466.72
1311,NIFTY BANK,25 May 2018,35012.69
1312,NIFTY BANK,24 May 2018,34670.56
1313,NIFTY BANK,23 May 2018,34228.31
1314,NIFTY BANK,22 May 2018,34351.93
1315,NIFTY BANK,21 May 2018,34316.07
1316,NIFTY BANK,18 May 2018,34482.43
1317,Nifty Bank,17 May 2018,34746.53
1318,Nifty Bank,16 May 2018,34890.89
1319,Nifty Bank,15 May 2018,35279.87
1320,Nifty Bank,14 May 2018,35281.36
1321,Nifty Bank,11 May 2018,35198.75
1322,Nifty Bank,10 May 2018,34822.76
1323,Nifty Bank,09 May 2018,34854.03
1324,Nifty Bank,08 May 2018,34768.76
1325,Nifty Bank,07 May 2018,34451.05
1326,Nifty Bank,04 May 2018,34175.62
1327,Nifty Bank,03 May 2018,34122.13
1328,Nifty Bank,02 May 2018,34072.89
1329,Nifty Bank,30 Apr 2018,34023.96
1330,Nifty Bank,27 Apr 2018,33841.43
1331,Nifty Bank,26 Apr 2018,33330.09
1332,Nifty Bank,25 Apr 2018,33068.24
1333,Nifty Bank,24 Apr 2018,33371.69
1334,Nifty Bank,23 Apr 2018,33263.11
1335,Nifty Bank,20 Apr 2018,33240.71
1336,Nifty Bank,19 Apr 2018,33483.70
1337,Nifty Bank,18 Apr 2018,33451.90
1338,Nifty Bank,17 Apr 2018,33761.26
1339,Nifty Bank,16 Apr 2018,33743.10
1340,Nifty Bank,13 Apr 2018,33582.87
1341,Nifty Bank,12 Apr 2018,33575.53
1342,Nifty Bank,11 Apr 2018,33446.48
1343,Nifty Bank,10 Apr 2018,33617.81
1344,Nifty Bank,09 Apr 2018,33440.53
1345,Nifty Bank,06 Apr 2018,33146.50
1346,Nifty Bank,05 Apr 2018,32995.49
1347,Nifty Bank,04 Apr 2018,32155.53
1348,Nifty Bank,03 Apr 2018,32663.36
1349,Nifty Bank,02 Apr 2018,32420.73
1350,Nifty Bank,28 Mar 2018,32333.86
1351,Nifty Bank,27 Mar 2018,32561.47
1352,Nifty Bank,26 Mar 2018,32308.56
1353,Nifty Bank,23 Mar 2018,31543.68
1354,Nifty Bank,22 Mar 2018,32171.53
1355,Nifty Bank,21 Mar 2018,32323.56
1356,Nifty Bank,20 Mar 2018,32207.07
1357,Nifty Bank,19 Mar 2018,32309.56
1358,Nifty Bank,16 Mar 2018,32635.34
1359,Nifty Bank,15 Mar 2018,33038.15
1360,Nifty Bank,14 Mar 2018,33117.87
1361,Nifty Bank,13 Mar 2018,32967.31
1362,Nifty Bank,12 Mar 2018,32868.04
1363,Nifty Bank,09 Mar 2018,32378.01
1364,Nifty Bank,08 Mar 2018,32619.49
1365,Nifty Bank,07 Mar 2018,32161.67
1366,Nifty Bank,06 Mar 2018,32580.58
1367,Nifty Bank,05 Mar 2018,33073.94
1368,Nifty Bank,01 Mar 2018,33185.67
1369,Nifty Bank,28 Feb 2018,33458.67
1370,Nifty Bank,27 Feb 2018,33826.73
1371,Nifty Bank,26 Feb 2018,34232.27
1372,Nifty Bank,23 Feb 2018,33718.70
1373,Nifty Bank,22 Feb 2018,33255.86
1374,Nifty Bank,21 Feb 2018,33231.20
1375,Nifty Bank,20 Feb 2018,33148.18
1376,Nifty Bank,19 Feb 2018,33393.57
1377,Nifty Bank,16 Feb 2018,33534.00
1378,Nifty Bank,15 Feb 2018,33881.04
1379,Nifty Bank,14 Feb 2018,33770.29
1380,Nifty Bank,12 Feb 2018,34250.51
1381,Nifty Bank,09 Feb 2018,33933.43
1382,Nifty Bank,08 Feb 2018,34542.45
1383,Nifty Bank,07 Feb 2018,34208.43
1384,Nifty Bank,06 Feb 2018,34396.74
1385,Nifty Bank,05 Feb 2018,34779.78
1386,Nifty Bank,02 Feb 2018,35249.41
1387,Nifty Bank,01 Feb 2018,36274.93
1388,Nifty Bank,31 Jan 2018,36486.48
1389,Nifty Bank,30 Jan 2018,36339.35
1390,Nifty Bank,29 Jan 2018,36645.08
1391,Nifty Bank,25 Jan 2018,36574.69
1392,Nifty Bank,24 Jan 2018,36511.93
1393,Nifty Bank,23 Jan 2018,36501.30
1394,Nifty Bank,22 Jan 2018,36035.71
1395,Nifty Bank,19 Jan 2018,35860.18
1396,Nifty Bank,18 Jan 2018,35364.35
1397,Nifty Bank,17 Jan 2018,35033.47
1398,Nifty Bank,16 Jan 2018,34614.73
1399,Nifty Bank,15 Jan 2018,34740.39
1400,Nifty Bank,12 Jan 2018,34313.76
1401,Nifty Bank,11 Jan 2018,34196.32
1402,Nifty Bank,10 Jan 2018,34138.16
1403,Nifty Bank,09 Jan 2018,34253.43
1404,Nifty Bank,08 Jan 2018,34216.55
1405,Nifty Bank,05 Jan 2018,34117.59
1406,Nifty Bank,04 Jan 2018,33932.02
1407,Nifty Bank,03 Jan 2018,33740.15
1408,Nifty Bank,02 Jan 2018,33766.32
1409,Nifty Bank,01 Jan 2018,33739.48
1410,Nifty Bank,29 Dec 2017,34034.44
1411,Nifty Bank,28 Dec 2017,33968.54
1412,Nifty Bank,27 Dec 2017,33976.63
1413,Nifty Bank,26 Dec 2017,34215.41
1414,Nifty Bank,22 Dec 2017,34179.82
1415,Nifty Bank,21 Dec 2017,34054.21
1416,Nifty Bank,20 Dec 2017,34104.09
1417,Nifty Bank,19 Dec 2017,34270.00
1418,Nifty Bank,18 Dec 2017,34107.87
1419,Nifty Bank,15 Dec 2017,33902.31
1420,Nifty Bank,14 Dec 2017,33539.68
1421,Nifty Bank,13 Dec 2017,33316.04
1422,Nifty Bank,12 Dec 2017,33482.74
1423,Nifty Bank,11 Dec 2017,33855.10
1424,Nifty Bank,08 Dec 2017,33743.54
1425,Nifty Bank,07 Dec 2017,33391.87
1426,Nifty Bank,06 Dec 2017,33118.08
1427,Nifty Bank,05 Dec 2017,33481.95
1428,Nifty Bank,04 Dec 2017,33415.61
1429,Nifty Bank,01 Dec 2017,33571.34
1430,Nifty Bank,30 Nov 2017,33758.52
1431,Nifty Bank,29 Nov 2017,34375.95
1432,Nifty Bank,28 Nov 2017,34443.52
1433,Nifty Bank,27 Nov 2017,34504.18
1434,Nifty Bank,24 Nov 2017,34354.55
1435,Nifty Bank,23 Nov 2017,34296.73
1436,Nifty Bank,22 Nov 2017,34337.24
1437,Nifty Bank,21 Nov 2017,34324.99
1438,Nifty Bank,20 Nov 2017,34339.83
1439,Nifty Bank,17 Nov 2017,34286.22
1440,Nifty Bank,16 Nov 2017,33910.70
1441,Nifty Bank,15 Nov 2017,33607.28
1442,Nifty Bank,14 Nov 2017,33694.85
1443,Nifty Bank,13 Nov 2017,33793.04
1444,Nifty Bank,10 Nov 2017,33980.46
1445,Nifty Bank,09 Nov 2017,33703.82
1446,Nifty Bank,08 Nov 2017,33561.26
1447,Nifty Bank,07 Nov 2017,33716.40
1448,Nifty Bank,06 Nov 2017,34076.69
1449,Nifty Bank,03 Nov 2017,34182.67
1450,Nifty Bank,02 Nov 2017,33884.98
1451,Nifty Bank,01 Nov 2017,33969.16
1452,Nifty Bank,31 Oct 2017,33341.32
1453,Nifty Bank,30 Oct 2017,33300.33
1454,Nifty Bank,27 Oct 2017,33101.73
1455,Nifty Bank,26 Oct 2017,33345.12
1456,Nifty Bank,25 Oct 2017,33363.40
1457,Nifty Bank,24 Oct 2017,32278.98
1458,Nifty Bank,23 Oct 2017,32101.39
1459,Nifty Bank,19 Oct 2017,31995.92
1460,Nifty Bank,18 Oct 2017,32401.03
1461,Nifty Bank,17 Oct 2017,32843.26
1462,Nifty Bank,16 Oct 2017,32919.81
1463,Nifty Bank,13 Oct 2017,32901.30
1464,Nifty Bank,12 Oct 2017,32464.32
1465,Nifty Bank,11 Oct 2017,32126.13
1466,Nifty Bank,10 Oct 2017,32445.94
1467,Nifty Bank,09 Oct 2017,32318.60
1468,Nifty Bank,06 Oct 2017,32236.12
1469,Nifty Bank,05 Oct 2017,32060.28
1470,Nifty Bank,04 Oct 2017,32133.91
1471,Nifty Bank,03 Oct 2017,32120.72
1472,Nifty Bank,29 Sep 2017,32053.58
1473,Nifty Bank,28 Sep 2017,31993.81
1474,Nifty Bank,27 Sep 2017,31733.66
1475,Nifty Bank,26 Sep 2017,32248.34
1476,Nifty Bank,25 Sep 2017,32202.91
1477,Nifty Bank,22 Sep 2017,32474.48
1478,Nifty Bank,21 Sep 2017,33048.01
1479,Nifty Bank,20 Sep 2017,33268.97
1480,Nifty Bank,19 Sep 2017,33370.96
1481,Nifty Bank,18 Sep 2017,33378.09
1482,Nifty Bank,15 Sep 2017,33108.06
1483,Nifty Bank,14 Sep 2017,33198.60
1484,Nifty Bank,13 Sep 2017,33091.44
1485,Nifty Bank,12 Sep 2017,33028.63
1486,Nifty Bank,11 Sep 2017,32878.81
1487,Nifty Bank,08 Sep 2017,32477.09
1488,Nifty Bank,07 Sep 2017,32389.25
1489,Nifty Bank,06 Sep 2017,32354.93
1490,Nifty Bank,05 Sep 2017,32420.41
1491,Nifty Bank,04 Sep 2017,32298.58
1492,Nifty Bank,01 Sep 2017,32561.27
1493,Nifty Bank,31 Aug 2017,32407.23
1494,Nifty Bank,30 Aug 2017,32394.34
1495,Nifty Bank,29 Aug 2017,32154.75
1496,Nifty Bank,28 Aug 2017,32485.47
1497,Nifty Bank,24 Aug 2017,32348.33
1498,Nifty Bank,23 Aug 2017,32405.13
1499,Nifty Bank,22 Aug 2017,31948.86
1500,Nifty Bank,21 Aug 2017,31898.29
1501,Nifty Bank,18 Aug 2017,32082.16
1502,Nifty Bank,17 Aug 2017,32299.12
1503,Nifty Bank,16 Aug 2017,32566.20
1504,Nifty Bank,14 Aug 2017,32137.17
1505,Nifty Bank,11 Aug 2017,31963.95
1506,Nifty Bank,10 Aug 2017,32272.58
1507,Nifty Bank,09 Aug 2017,32482.16
1508,Nifty Bank,08 Aug 2017,32781.86
1509,Nifty Bank,07 Aug 2017,33190.75
1510,Nifty Bank,04 Aug 2017,33085.62
1511,Nifty Bank,03 Aug 2017,32882.54
1512,Nifty Bank,02 Aug 2017,33389.15
1513,Nifty Bank,01 Aug 2017,33479.21
1514,Nifty Bank,31 Jul 2017,33453.69
1515,Nifty Bank,28 Jul 2017,33064.08
1516,Nifty Bank,27 Jul 2017,33212.13
1517,Nifty Bank,26 Jul 2017,32876.75
1518,Nifty Bank,25 Jul 2017,32676.83
1519,Nifty Bank,24 Jul 2017,32543.80
1520,Nifty Bank,21 Jul 2017,32325.51
1521,Nifty Bank,20 Jul 2017,32267.23
1522,Nifty Bank,19 Jul 2017,32183.33
1523,Nifty Bank,18 Jul 2017,32009.34
1524,Nifty Bank,17 Jul 2017,31990.79
1525,Nifty Bank,14 Jul 2017,31887.79
1526,Nifty Bank,13 Jul 2017,31822.42
1527,Nifty Bank,12 Jul 2017,31565.04
1528,Nifty Bank,11 Jul 2017,31414.58
1529,Nifty Bank,10 Jul 2017,31535.06
1530,Nifty Bank,07 Jul 2017,31234.16
1531,Nifty Bank,06 Jul 2017,31257.47
1532,Nifty Bank,05 Jul 2017,31079.76
1533,Nifty Bank,04 Jul 2017,30895.52
1534,Nifty Bank,03 Jul 2017,30973.56
1535,Nifty Bank,30 Jun 2017,30886.86
1536,Nifty Bank,29 Jun 2017,30908.28
1537,Nifty Bank,28 Jun 2017,30851.81
1538,Nifty Bank,27 Jun 2017,30825.81
1539,Nifty Bank,23 Jun 2017,31259.27
1540,Nifty Bank,22 Jun 2017,31516.01
1541,Nifty Bank,21 Jun 2017,31476.20
1542,Nifty Bank,20 Jun 2017,31461.86
1543,Nifty Bank,19 Jun 2017,31475.50
1544,Nifty Bank,16 Jun 2017,31158.18
1545,Nifty Bank,15 Jun 2017,31010.98
1546,Nifty Bank,14 Jun 2017,31152.77
1547,Nifty Bank,13 Jun 2017,31125.15
1548,Nifty Bank,12 Jun 2017,31115.34
1549,Nifty Bank,09 Jun 2017,31407.61
1550,Nifty Bank,08 Jun 2017,31202.36
1551,Nifty Bank,07 Jun 2017,31244.22
1552,Nifty Bank,06 Jun 2017,31043.56
1553,Nifty Bank,05 Jun 2017,31101.04
1554,Nifty Bank,02 Jun 2017,30990.00
1555,Nifty Bank,01 Jun 2017,30902.80
1556,Nifty Bank,31 May 2017,31054.78
1557,Nifty Bank,30 May 2017,30898.99
1558,Nifty Bank,29 May 2017,30733.91
1559,Nifty Bank,26 May 2017,30958.20
1560,Nifty Bank,25 May 2017,30706.31
1561,Nifty Bank,24 May 2017,29839.73
1562,Nifty Bank,23 May 2017,29901.29
1563,Nifty Bank,22 May 2017,29994.05
1564,Nifty Bank,19 May 2017,30148.91
1565,Nifty Bank,18 May 2017,30054.60
1566,Nifty Bank,17 May 2017,30368.89
1567,Nifty Bank,16 May 2017,30359.15
1568,Nifty Bank,15 May 2017,30217.32
1569,Nifty Bank,12 May 2017,30019.01
1570,Nifty Bank,11 May 2017,30213.33
1571,Nifty Bank,10 May 2017,30229.08
1572,Nifty Bank,09 May 2017,30066.11
1573,Nifty Bank,08 May 2017,30145.66
1574,Nifty Bank,05 May 2017,29930.63
1575,Nifty Bank,04 May 2017,30083.10
1576,Nifty Bank,03 May 2017,29536.52
1577,Nifty Bank,02 May 2017,29581.58
1578,Nifty Bank,28 Apr 2017,29603.96
1579,Nifty Bank,27 Apr 2017,29561.69
1580,Nifty Bank,26 Apr 2017,29451.18
1581,Nifty Bank,25 Apr 2017,29202.06
1582,Nifty Bank,24 Apr 2017,28940.78
1583,Nifty Bank,21 Apr 2017,28535.69
1584,Nifty Bank,20 Apr 2017,28456.17
1585,Nifty Bank,19 Apr 2017,28542.21
1586,Nifty Bank,18 Apr 2017,28695.14
1587,Nifty Bank,17 Apr 2017,28663.04
1588,Nifty Bank,13 Apr 2017,28714.68
1589,Nifty Bank,12 Apr 2017,28688.41
1590,Nifty Bank,11 Apr 2017,28780.29
1591,Nifty Bank,10 Apr 2017,28494.25
1592,Nifty Bank,07 Apr 2017,28376.45
1593,Nifty Bank,06 Apr 2017,28630.40
1594,Nifty Bank,05 Apr 2017,28669.77
1595,Nifty Bank,03 Apr 2017,28530.82
1596,Nifty Bank,31 Mar 2017,28393.63
1597,Nifty Bank,30 Mar 2017,28627.37
1598,Nifty Bank,29 Mar 2017,28323.46
1599,Nifty Bank,28 Mar 2017,28104.01
1600,Nifty Bank,27 Mar 2017,27880.89
1601,Nifty Bank,24 Mar 2017,27967.79
1602,Nifty Bank,23 Mar 2017,27667.17
1603,Nifty Bank,22 Mar 2017,27516.04
1604,Nifty Bank,21 Mar 2017,27830.72
1605,Nifty Bank,20 Mar 2017,27951.54
1606,Nifty Bank,17 Mar 2017,28037.33
1607,Nifty Bank,16 Mar 2017,28136.43
1608,Nifty Bank,15 Mar 2017,28014.59
1609,Nifty Bank,14 Mar 2017,27941.52
1610,Nifty Bank,10 Mar 2017,27444.78
1611,Nifty Bank,09 Mar 2017,27436.57
1612,Nifty Bank,08 Mar 2017,27377.27
1613,Nifty Bank,07 Mar 2017,27312.34
1614,Nifty Bank,06 Mar 2017,27360.17
1615,Nifty Bank,03 Mar 2017,27137.67
1616,Nifty Bank,02 Mar 2017,27223.03
1617,Nifty Bank,01 Mar 2017,27519.22
1618,Nifty Bank,28 Feb 2017,27285.49
